PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
10001,0,0,0.836,-0.033,-0.141,0,0,0,0
10002,0,0,1.58,-0.086,0.797,0,0,0,0
10003,0,0,1.332,-0.079,1.876,0,0,0,0
10004,0,0,1.836,-0.098,3.053,0,0,0,0
10005,0,0,1.666,-0.094,4.219,0,0,0,0
10006,0,0,2.09,-0.115,5.44,0,0,0,0
10007,0,0,2.098,-0.093,6.49,0,0,0,0
10008,0,0,2.213,-0.106,7.832,0,0,0,0
10009,0,0,2.203,-0.077,9.139,0,0,0,0
10010,0,0,2.573,-0.108,10.162,0,0,0,0
10011,0,0,2.887,-0.108,11.511,0,0,0,0
10012,0,0,2.733,-0.117,12.745,0,0,0,0
10013,0,0,2.524,-0.083,13.972,0,0,0,0
10014,0,0,2.701,-0.094,15.276,0,0,0,0
10015,0,0,2.613,-0.086,16.716,0,0,0,0
10016,0,0,2.704,-0.077,18.189,0,0,0,0
10017,0,0,2.712,-0.067,19.534,0,0,0,0
10018,0,0,3.046,-0.099,20.958,0,0,0,0
10019,0,0,2.958,-0.092,22.384,0,0,0,0
10020,0,0,3.062,-0.106,23.758,0,0,0,0
10021,0,0,2.965,-0.092,25.205,0,0,0,0
10022,0,0,2.912,-0.091,26.58,0,0,0,0
10023,0,0,2.845,-0.083,27.941,0,0,0,0
10024,0,0,2.774,-0.081,29.283,0,0,0,0
10025,0,0,2.828,-0.098,30.668,0,0,0,0
10026,0,0,2.884,-0.092,32.042,0,0,0,0
10027,0,0,2.95,-0.088,33.359,0,0,0,0
10028,0,0,2.892,-0.09,34.373,0,0,0,0
10029,0,0,2.994,-0.085,36.321,0,0,0,0
10030,0,0,3.099,-0.085,37.873,0,0,0,0
10031,0,0,3.141,-0.108,39.351,0,0,0,0
10032,0,0,3.955,-0.126,40.314,0,0,0,0
10033,0,0,4.073,-0.138,41.361,0,0,0,0
10034,0,0,4.009,-0.126,42.459,0,0,0,0
10035,0,0,3.963,-0.158,44.026,0,0,0,0
10036,0,0,4.02,-0.144,45.204,0,0,0,0
10037,0,0,3.865,-0.144,46.193,0,0,0,0
10038,0,0,3.713,-0.166,47.83,0,0,0,0
10039,0,0,3.781,-0.17,49.306,0,0,0,0
10040,0,0,3.673,-0.154,51.049,0,0,0,0
10041,0,0,3.709,-0.171,52.259,0,0,0,0
10042,0,0,3.802,-0.182,53.96,0,0,0,0
10043,0,0,3.769,-0.188,55.081,0,0,0,0
10044,0,0,3.773,-0.192,56.841,0,0,0,0
10045,0,0,3.786,-0.199,58.005,0,0,0,0
10046,0,0,3.742,-0.186,59.161,0,0,0,0
10047,0,0,3.796,-0.21,60.311,0,0,0,0
10048,0,0,3.815,-0.223,61.399,0,0,0,0
10049,0,0,3.821,-0.208,62.593,0,0,0,0
10050,0,0,3.796,-0.229,63.68,0,0,0,0
10051,0,0,3.795,-0.237,64.86,0,0,0,0
10052,0,0,3.786,-0.241,66.096,0,0,0,0
10053,0,0,3.737,-0.237,67.382,0,0,0,0
10054,0,0,3.708,-0.246,68.669,0,0,0,0
10055,0,0,3.712,-0.23,69.956,0,0,0,0
10056,0,0,3.78,-0.259,71.217,0,0,0,0
10057,0,0,3.793,-0.248,72.48,0,0,0,0
10058,0,0,3.832,-0.244,73.692,0,0,0,0
10059,0,0,3.829,-0.257,74.91,0,0,0,0
10060,0,0,3.84,-0.269,76.193,0,0,0,0
10061,0,0,3.901,-0.273,77.362,0,0,0,0
10062,0,0,3.853,-0.276,78.681,0,0,0,0
10063,0,0,3.698,-0.285,80.091,0,0,0,0
10064,0,0,3.852,-0.303,81.403,0,0,0,0
10065,0,0,3.731,-0.282,82.744,0,0,0,0
10066,0,0,3.792,-0.294,84.131,0,0,0,0
10067,0,0,3.754,-0.305,85.492,0,0,0,0
10068,0,0,3.958,-0.303,87.063,0,0,0,0
10069,0,0,3.909,-0.322,88.523,0,0,0,0
10070,0,0,4.025,-0.308,90.159,0,0,0,0
10071,0,0,3.869,-0.314,91.533,0,0,0,0
10072,0,0,3.632,-0.321,93.109,0,0,0,0
10073,0,0,3.401,-0.316,94.614,0,0,0,0
10074,0,0,3.618,-0.331,96.103,0,0,0,0
10075,0,0,3.567,-0.337,97.599,0,0,0,0
10076,0,0,3.602,-0.33,99.117,0,0,0,0
10077,0,0,3.62,-0.348,100.624,0,0,0,0
10078,0,0,3.655,-0.361,102.07,0,0,0,0
10079,0,0,3.646,-0.361,103.485,0,0,0,0
10080,0,0,3.77,-0.376,105.008,0,0,0,0
10081,0,0,3.66,-0.368,106.391,0,0,0,0
10082,0,0,3.575,-0.392,107.87,0,0,0,0
10083,0,0,3.444,-0.37,109.29,0,0,0,0
10084,0,0,3.609,-0.377,110.712,0,0,0,0
10085,0,0,3.35,-0.397,112.223,0,0,0,0
10086,0,0,4.384,-0.426,113.535,0,0,0,0
10087,0,0,4.48,-0.337,114.951,0,0,0,0
10088,0,0,3.586,-0.433,115.881,0,0,0,0
10089,0,0,4.395,-0.419,116.576,0,0,0,0
10090,0,0,4.367,-0.415,118.09,0,0,0,0
10091,0,0,4.182,-0.428,119.652,0,0,0,0
10092,0,0,4.223,-0.403,121.27,0,0,0,0
10093,0,0,4.242,-0.406,122.764,0,0,0,0
