DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
100,0,100,0.4475199751571698,0,90000000000,0,0,2,2
101,1,101,0.4475199751571698,0,90000000000,0,0,2,2
102,2,102,0.5448639154515432,0,10.272853112129475,0,0,2,2
103,3,103,0.453597696107772,0,-10.956956551835612,0,0,2,2
104,4,104,0.5153256934832358,0,16.200104369455694,0,0,2,2
105,5,105,0.5645693936680997,0,20.307166119644503,0,0,2,2
106,6,106,0.4563484685571093,0,-9.240357158048774,0,0,2,2
107,7,107,0.6389139850038883,0,5.477485669050307,0,0,2,2
108,8,108,0.4096902139483216,0,-4.362549291441452,0,0,2,2
109,9,109,3.589112628657168,0,0.3145225357202416,0,0,2,2
110,10,110,0.478993981630219,0,-0.32153114189258614,0,0,2,2
111,11,111,0.47899398163021883,0,-6004799503160661.0,0,0,2,2
112,12,112,0.47899398163021933,0,2001599834386887.0,0,0,2,2
113,13,113,0.4789939816302187,0,-1637672591771089.5,0,0,2,2
114,14,114,0.4343672766550258,0,-22.40810744499015,0,0,2,2
115,15,115,0.4171694776498042,0,-58.14697565056913,0,0,2,2
116,16,116,0.3217505543966348,0,-10.480101492517987,0,0,2,2
117,17,117,0.36497732248761655,0,23.133813703010254,0,0,2,2
118,18,118,0.7077766546600583,0,2.917158541887007,0,0,2,2
119,19,119,0.7908035161579942,0,12.044294845769423,0,0,2,2
120,20,120,1.0524089377442103,0,3.8225507481328496,0,0,2,2
121,21,121,0.9827937232473205,0,-14.364675986808562,0,0,2,2
122,22,122,1.3473197256542706,0,2.7432885264618747,0,0,2,2
123,23,123,1.1341691669813463,0,-4.6915194885061595,0,0,2,2
124,24,124,1.2524587284297939,0,8.453831325055805,0,0,2,2
125,25,125,1.3118768684974262,0,16.82987718669342,0,0,2,2
126,26,126,1.5972801992977277,0,3.503813347923772,0,0,2,2
127,27,127,1.731559067325841,0,7.447188188916182,0,0,2,2
128,28,128,1.8157749898268636,0,11.874239102324827,0,0,2,2
129,29,129,1.9274164626514332,0,8.95724478278223,0,0,2,2
130,30,130,2.034443935700806,0,9.343395405950476,0,0,2,2
131,31,131,2.071464051574732,0,27.01234116623417,0,0,2,2
132,32,132,2.034443935700802,0,-27.012341166231252,0,0,2,2
133,33,133,2.065683769131082,0,32.0104139553681,0,0,2,2
134,34,134,1.9882721534249994,0,-12.917957994790012,0,0,2,2
135,35,135,2.089942440946512,0,9.835715275108363,0,0,2,2
136,36,136,2.0454932097801786,0,-22.497576983005672,0,0,2,2
137,37,137,2.2125368739320033,0,5.986458720703753,0,0,2,2
138,38,138,2.0152155366011266,0,-5.067875646530605,0,0,2,2
139,39,139,2.0461724936059276,0,32.30291658979645,0,0,2,2
140,40,140,2.046172493605927,0,-2251799813685248.0,0,0,2,2
141,41,141,2.0677649315790525,0,46.3125100206207,0,0,2,2
142,42,142,2.1061294008460916,0,26.065784803105633,0,0,2,2
143,43,143,2.0647376956195806,0,-24.159429879190174,0,0,2,2
144,44,144,2.257417898029784,0,5.189946800403842,0,0,2,2
145,45,145,2.2868322570348854,0,33.99700125461081,0,0,2,2
146,46,146,2.3674299723554046,0,12.407299586883092,0,0,2,2
147,47,147,2.601173153224315,0,4.278199673173896,0,0,2,2
148,48,148,2.62536198288315,0,41.34139659108164,0,0,2,2
149,49,149,2.534604989448477,0,-11.018434636883393,0,0,2,2
150,50,150,2.738173620195096,0,4.912348215598577,0,0,2,2
151,51,151,2.8928826644013723,0,6.4637462220158355,0,0,2,2
152,52,152,2.9483811696470843,0,18.01850330153286,0,0,2,2
153,53,153,2.98167953033668,0,30.031508437364423,0,0,2,2
154,54,154,3.038781827527182,0,17.51243030843133,0,0,2,2
155,55,155,3.326376269469823,0,3.4771186579448705,0,0,2,2
156,56,156,3.455824552584336,0,7.72509280107932,0,0,2,2
157,57,157,3.5411081474993775,0,11.725584515945723,0,0,2,2
158,58,158,3.5811968004595003,0,24.94471443065763,0,0,2,2
159,59,159,3.6334965354264774,0,19.120555785443564,0,0,2,2
160,60,160,3.564446579632936,0,-14.482268504124605,0,0,2,2
161,61,161,3.6133026915496176,0,20.46826816070394,0,0,2,2
162,62,162,3.7114566569933176,0,10.18807539236495,0,0,2,2
163,63,163,3.6909671382715508,0,-48.80544114184874,0,0,2,2
164,64,164,3.7140524673180635,0,43.31755453800041,0,0,2,2
165,65,165,3.8282142248297837,0,8.759500745224047,0,0,2,2
166,66,166,3.918395040071498,0,11.088832999786824,0,0,2,2
167,67,167,4.065341787074573,0,6.8051863712170215,0,0,2,2
168,68,168,4.299058575755571,0,4.278682783738347,0,0,2,2
169,69,169,4.4731573803312354,0,5.74386482685694,0,0,2,2
