PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
100,0,0,1.635,-0.15,0.716,0,0,0,0
101,0,0,1.586,-0.078,0.866,0,0,0,0
102,0,0,1.554,-0.058,0.899,0,0,0,0
103,0,0,1.596,-0.019,0.979,0,0,0,0
104,0,0,1.599,0.045,1.092,0,0,0,0
105,0,0,1.56,0.064,1.122,0,0,0,0
106,0,0,1.592,0.091,1.177,0,0,0,0
107,0,0,1.571,0.117,1.212,0,0,0,0
108,0,0,1.595,0.226,1.463,0,0,0,0
109,0,0,1.635,0.214,1.438,0,0,0,0
110,0,0,1.662,0.727,2.427,0,0,0,0
111,0,0,1.689,1.241,3.416,0,0,0,0
112,0,0,1.716,1.755,4.405,0,0,0,0
113,0,0,1.743,2.269,5.395,0,0,0,0
114,0,0,1.777,2.314,5.492,0,0,0,0
115,0,0,1.822,2.353,5.58,0,0,0,0
116,0,0,1.781,2.359,5.598,0,0,0,0
117,0,0,1.809,2.534,6.056,0,0,0,0
118,0,0,1.701,2.617,6.153,0,0,0,0
119,0,0,1.603,2.71,6.245,0,0,0,0
120,0,0,1.579,2.994,6.407,0,0,0,0
121,0,0,1.618,3.018,6.423,0,0,0,0
122,0,0,1.582,3.04,6.428,0,0,0,0
123,0,0,1.555,3.07,6.442,0,0,0,0
124,0,0,1.56,3.158,6.471,0,0,0,0
125,0,0,1.608,3.343,6.52,0,0,0,0
126,0,0,1.573,3.494,6.516,0,0,0,0
127,0,0,1.614,3.531,6.51,0,0,0,0
128,0,0,1.601,3.699,6.468,0,0,0,0
129,0,0,1.648,3.75,6.449,0,0,0,0
130,0,0,1.629,3.792,6.428,0,0,0,0
131,0,0,1.635,3.845,6.399,0,0,0,0
132,0,0,1.632,3.891,6.376,0,0,0,0
133,0,0,1.64,3.954,6.342,0,0,0,0
134,0,0,1.62,4.078,6.287,0,0,0,0
135,0,0,1.659,4.113,6.267,0,0,0,0
136,0,0,1.652,4.185,6.23,0,0,0,0
137,0,0,1.695,4.367,6.094,0,0,0,0
138,0,0,1.661,4.388,6.084,0,0,0,0
139,0,0,1.68,5.439,5.542,0,0,0,0
140,0,0,1.7,6.49,5.002,0,0,0,0
141,0,0,1.762,6.549,4.97,0,0,0,0
142,0,0,1.761,6.694,4.884,0,0,0,0
143,0,0,1.689,6.759,4.849,0,0,0,0
144,0,0,1.726,6.82,4.799,0,0,0,0
145,0,0,1.725,7.074,4.578,0,0,0,0
146,0,0,1.754,7.118,4.533,0,0,0,0
147,0,0,1.766,7.205,4.388,0,0,0,0
148,0,0,1.791,7.226,4.351,0,0,0,0
149,0,0,1.774,7.251,4.315,0,0,0,0
150,0,0,1.724,7.286,4.233,0,0,0,0
151,0,0,1.692,7.318,4.107,0,0,0,0
152,0,0,1.759,7.327,4.061,0,0,0,0
153,0,0,1.739,7.337,3.999,0,0,0,0
154,0,0,1.775,7.35,3.873,0,0,0,0
155,0,0,1.768,7.29,3.552,0,0,0,0
156,0,0,1.739,7.277,3.512,0,0,0,0
157,0,0,1.765,7.258,3.467,0,0,0,0
158,0,0,1.74,7.163,3.265,0,0,0,0
159,0,0,1.759,7.006,2.972,0,0,0,0
160,0,0,1.701,6.988,2.932,0,0,0,0
161,0,0,1.758,6.131,1.252,0,0,0,0
162,0,0,1.721,6.065,1.149,0,0,0,0
163,0,0,1.715,5.855,0.806,0,0,0,0
164,0,0,1.693,5.826,0.761,0,0,0,0
165,0,0,1.711,5.676,0.578,0,0,0,0
166,0,0,1.711,5.503,0.402,0,0,0,0
167,0,0,1.685,5.413,0.334,0,0,0,0
168,0,0,1.662,5.356,0.309,0,0,0,0
169,0,0,1.684,5.274,0.289,0,0,0,0
170,0,0,1.67,5.091,0.281,0,0,0,0
171,0,0,1.628,3.904,0.764,0,0,0,0
172,0,0,1.648,3.772,0.798,0,0,0,0
173,0,0,1.643,3.685,0.815,0,0,0,0
174,0,0,1.594,3.312,0.699,0,0,0,0
175,0,0,1.617,3.285,0.661,0,0,0,0
176,0,0,1.643,3.247,0.587,0,0,0,0
177,0,0,1.606,3.092,0.243,0,0,0,0
178,0,0,1.587,3.071,0.204,0,0,0,0
179,0,0,1.575,3.006,0.071,0,0,0,0
180,0,0,1.549,2.99,0.033,0,0,0,0
181,0,0,1.584,2.731,-0.621,0,0,0,0
182,0,0,1.582,2.665,-0.739,0,0,0,0
183,0,0,1.589,2.621,-0.815,0,0,0,0
184,0,0,1.588,2.573,-0.882,0,0,0,0
185,0,0,1.596,2.442,-1.052,0,0,0,0
186,0,0,1.603,2.302,-1.209,0,0,0,0
187,0,0,1.657,2.233,-1.275,0,0,0,0
188,0,0,1.729,1.924,-1.51,0,0,0,0
189,0,0,1.772,1.707,-1.579,0,0,0,0
190,0,0,1.755,1.49,-1.56,0,0,0,0
191,0,0,1.77,1.382,-1.539,0,0,0,0
192,0,0,1.82,1.195,-1.5,0,0,0,0
193,0,0,1.865,0.685,-1.277,0,0,0,0
194,0,0,1.926,-0.153,-1.0,0,0,0,0
195,0,0,2.058,-0.463,-0.721,0,0,0,0
196,0,0,2.024,-0.498,-0.487,0,0,0,0
197,0,0,2.005,-0.496,-0.425,0,0,0,0
198,0,0,1.965,-0.458,-0.258,0,0,0,0
199,0,0,1.938,-0.445,-0.201,0,0,0,0
