PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
1,0,0,1.879,-0.554,0.105,0,0,0,0
2,0,0,1.894,-0.313,0.561,0,0,0,0
3,0,0,1.889,-0.277,0.679,0,0,0,0
4,0,0,1.856,-0.215,0.855,0,0,0,0
5,0,0,1.855,-0.19,0.914,0,0,0,0
6,0,0,1.867,-0.129,1.057,0,0,0,0
7,0,0,1.894,-0.095,1.177,0,0,0,0
8,0,0,1.893,-0.048,1.327,0,0,0,0
9,0,0,1.895,-0.017,1.403,0,0,0,0
10,0,0,1.908,0.052,1.587,0,0,0,0
11,0,0,1.901,0.072,1.645,0,0,0,0
10001,0,0,1.855,-0.086,1.113,0,0,0,0
10002,0,0,1.875,-0.013,1.306,0,0,0,0
10003,0,0,1.871,0.079,1.602,0,0,0,0
10004,0,0,1.875,0.099,1.657,0,0,0,0
10005,0,0,1.851,0.229,1.933,0,0,0,0
10006,0,0,1.906,0.506,2.55,0,0,0,0
10007,0,0,1.847,0.624,2.783,0,0,0,0
10008,0,0,1.85,0.707,2.975,0,0,0,0
10009,0,0,1.879,0.748,3.05,0,0,0,0
10010,0,0,1.78,0.811,3.172,0,0,0,0
10011,0,0,1.793,0.832,3.225,0,0,0,0
10012,0,0,1.804,0.859,3.283,0,0,0,0
10013,0,0,1.797,0.884,3.349,0,0,0,0
10014,0,0,1.771,0.996,3.609,0,0,0,0
10015,0,0,1.765,1.111,3.839,0,0,0,0
10016,0,0,1.741,1.129,3.881,0,0,0,0
10017,0,0,1.739,1.164,3.984,0,0,0,0
10018,0,0,1.74,1.558,4.766,0,0,0,0
10019,0,0,1.714,1.606,4.858,0,0,0,0
10020,0,0,1.749,1.643,4.932,0,0,0,0
10021,0,0,1.737,1.745,5.144,0,0,0,0
10022,0,0,1.598,2.256,6.144,0,0,0,0
10023,0,0,1.567,2.352,6.216,0,0,0,0
10024,0,0,1.55,2.402,6.233,0,0,0,0
10025,0,0,1.606,2.455,6.249,0,0,0,0
10026,0,0,1.589,2.523,6.275,0,0,0,0
10027,0,0,1.539,2.765,6.309,0,0,0,0
10028,0,0,1.471,3.027,6.31,0,0,0,0
10029,0,0,1.483,3.102,6.302,0,0,0,0
10030,0,0,1.536,3.55,6.094,0,0,0,0
10031,0,0,1.294,4.724,5.575,0,0,0,0
10032,0,0,1.002,5.969,5.018,0,0,0,0
10033,0,0,0.954,6.331,4.74,0,0,0,0
10034,0,0,0.938,6.411,4.658,0,0,0,0
10035,0,0,0.937,6.571,4.503,0,0,0,0
10036,0,0,0.881,6.684,4.387,0,0,0,0
10037,0,0,0.936,6.78,4.241,0,0,0,0
10038,0,0,0.882,6.808,4.145,0,0,0,0
10039,0,0,0.848,6.846,3.974,0,0,0,0
10040,0,0,0.867,6.842,3.911,0,0,0,0
10041,0,0,0.934,6.804,3.636,0,0,0,0
10042,0,0,0.9,6.765,3.531,0,0,0,0
10043,0,0,0.895,6.744,3.456,0,0,0,0
10044,0,0,0.906,6.688,3.305,0,0,0,0
10045,0,0,0.99,6.594,3.104,0,0,0,0
10046,0,0,0.958,6.565,3.043,0,0,0,0
10047,0,0,1.047,6.115,2.149,0,0,0,0
10048,0,0,1.137,5.666,1.255,0,0,0,0
10049,0,0,1.227,5.217,0.362,0,0,0,0
10050,0,0,1.19,5.19,0.331,0,0,0,0
10051,0,0,1.128,5.137,0.279,0,0,0,0
10052,0,0,1.128,5.082,0.239,0,0,0,0
10053,0,0,1.085,5.046,0.209,0,0,0,0
10054,0,0,1.165,5.029,0.192,0,0,0,0
10055,0,0,1.204,4.981,0.169,0,0,0,0
10056,0,0,1.157,4.739,0.127,0,0,0,0
10057,0,0,1.122,4.649,0.127,0,0,0,0
10058,0,0,1.192,4.531,0.136,0,0,0,0
10059,0,0,1.208,4.424,0.157,0,0,0,0
10060,0,0,1.169,4.328,0.175,0,0,0,0
10061,0,0,1.408,3.244,0.567,0,0,0,0
10062,0,0,1.489,3.034,0.49,0,0,0,0
10063,0,0,1.471,2.992,0.458,0,0,0,0
10064,0,0,1.499,2.957,0.428,0,0,0,0
10065,0,0,1.5,2.798,0.263,0,0,0,0
10066,0,0,1.548,2.763,0.208,0,0,0,0
10067,0,0,1.475,2.559,-0.158,0,0,0,0
10068,0,0,1.355,2.147,-1.063,0,0,0,0
10069,0,0,1.47,2.072,-1.145,0,0,0,0
10070,0,0,1.466,1.983,-1.24,0,0,0,0
10071,0,0,1.523,1.935,-1.286,0,0,0,0
10072,0,0,1.574,1.811,-1.414,0,0,0,0
