gnss_x,gnss_y,ndt_x,ndt_y
10.667665444044253,-48.49590494829248,56.95549011230469,-26.60721206665039
10.667665444044253,-48.49590494829248,56.96017837524414,-26.603134155273438
10.667665444044253,-48.49590494829248,56.95396423339844,-26.608409881591797
10.667665444044253,-48.49590494829248,56.96099090576172,-26.602832794189453
10.667665444044253,-48.49590494829248,56.954551696777344,-26.607450485229492
10.667665444044253,-48.49590494829248,56.959632873535156,-26.60352325439453
10.667665444044253,-48.49590494829248,56.95539474487305,-26.606637954711914
10.667665444044253,-48.49590494829248,56.95973587036133,-26.603084564208984
10.667665444044253,-48.49590494829248,56.95389938354492,-26.60618782043457
10.667665444044253,-48.49590494829248,56.96024703979492,-26.60205078125
10.667665444044253,-48.49590494829248,56.95429611206055,-26.60818099975586
10.667665444044253,-48.49590494829248,56.959938049316406,-26.601900100708008
10.667665444044253,-48.49590494829248,56.95530319213867,-26.6076602935791
10.667665444044253,-48.49590494829248,56.95906448364258,-26.602798461914062
10.667665444044253,-48.49590494829248,56.9544677734375,-26.60824203491211
10.667665444044253,-48.49590494829248,56.95952224731445,-26.60257339477539
10.667665444044253,-48.49590494829248,56.95457458496094,-26.606592178344727
10.667665444044253,-48.49590494829248,56.96022415161133,-26.60141372680664
10.667665444044253,-48.49590494829248,56.95488357543945,-26.606409072875977
10.667665444044253,-48.49590494829248,56.959503173828125,-26.60300064086914
10.667665444044253,-48.49590494829248,56.954368591308594,-26.60661506652832
10.667665444044253,-48.49590494829248,56.960655212402344,-26.603229522705078
10.667665444044253,-48.49590494829248,56.954566955566406,-26.6065616607666
10.667665444044253,-48.49590494829248,56.96048355102539,-26.60308837890625
10.667665444044253,-48.49590494829248,56.954044342041016,-26.607486724853516
10.667665444044253,-48.49590494829248,56.96049118041992,-26.601837158203125
10.667665444044253,-48.49590494829248,56.95587158203125,-26.606143951416016
10.667665444044253,-48.49590494829248,56.96062469482422,-26.601123809814453
10.667665444044253,-48.49590494829248,56.95542907714844,-26.606483459472656
10.667665444044253,-48.49590494829248,56.96177291870117,-26.602405548095703
10.670801398451534,-48.49396890530002,56.95476150512695,-26.6072940826416
