gnss_x,gnss_y,ndt_x,ndt_y
30095.063686588277,1651.0357868165336,-28.538307189941406,22.773426055908203
30095.063686588277,1651.0357868165336,-28.59808921813965,22.781478881835938
30095.063751068396,1651.0367567466199,-28.540313720703125,22.778444290161133
30095.063686588277,1651.0357868165336,-28.580459594726562,22.788131713867188
30095.063686588277,1651.0357868165336,-28.55475425720215,22.772281646728516
30095.063686588277,1651.0357868165336,-28.576173782348633,22.788381576538086
30095.063686588277,1651.0357868165336,-28.545164108276367,22.77176284790039
30095.06870248724,1651.0275686990096,-28.590654373168945,22.77667999267578
30095.06870248724,1651.0275686990096,-28.548439025878906,22.77391815185547
30095.06870248724,1651.0275686990096,-28.578594207763672,22.781787872314453
30095.06870248724,1651.0275686990096,-28.54975700378418,22.78234100341797
30095.06870248724,1651.0275686990096,-28.57928466796875,22.784395217895508
30095.06870248724,1651.0275686990096,-28.547317504882812,22.780460357666016
30095.06870248724,1651.0275686990096,-28.579692840576172,22.77891731262207
30095.06870248724,1651.0275686990096,-28.543582916259766,22.783870697021484
30095.06870248724,1651.0275686990096,-28.578338623046875,22.78268814086914
30095.06870248724,1651.0275686990096,-28.543291091918945,22.778335571289062
30095.06870248724,1651.0275686990096,-28.59848403930664,22.78407859802246
30095.06870248724,1651.0275686990096,-28.55183219909668,22.773115158081055
30095.06870248724,1651.0275686990096,-28.587554931640625,22.790090560913086
30095.06870248724,1651.0275686990096,-28.555295944213867,22.77830696105957
30095.077976390217,1651.033977617193,-28.60419464111328,22.788848876953125
30095.097475529146,1651.0268600957095,-28.55278778076172,22.794708251953125
30095.11182981167,1651.0260208259895,-28.611248016357422,22.803117752075195
30095.140538374857,1651.024342291206,-28.591156005859375,22.814483642578125
30095.169182456993,1651.0216938249393,-28.651487350463867,22.843904495239258
30095.20303587798,1651.0137370337359,-28.642080307006836,22.855239868164062
30095.246098723226,1651.0112192278355,-28.702289581298828,22.886125564575195
30095.29430642441,1651.002423169706,-28.70332145690918,22.910667419433594
30095.351723550317,1650.9990660973451,-28.768735885620117,22.94664192199707
30095.423430479095,1650.9938998219184,-28.77376937866211,22.993391036987305
30095.500346745794,1650.9834252252801,-28.876670837402344,23.045257568359375
30095.572053673175,1650.9782589526474,-28.898963928222656,23.102563858032227
30095.663324219604,1650.9669450844265,-29.00804901123047,23.171010971069336
30095.7688845703,1650.9538220145366,-29.06123161315918,23.218978881835938
30095.87431595983,1650.9387590826116,-29.17700958251953,23.308889389038086
30095.994295074568,1650.9257666698284,-29.217021942138672,23.385967254638672
30096.119290085473,1650.9045561390556,-29.348934173583984,23.467634201049805
30096.25355899889,1650.8897545255347,-29.39903450012207,23.556089401245117
30096.402182195765,1650.8741136404312,-29.555667877197266,23.653547286987305
30096.560079297946,1650.8648816646635,-29.625328063964844,23.75104522705078
30096.728137157355,1650.841153314486,-29.807373046875,23.869842529296875
30096.905597877187,1650.8257737398706,-29.90816307067871,23.976505279541016
30097.087945541796,1650.8002361763827,-30.07965087890625,24.108657836914062
30097.28471196672,1650.7748292737267,-30.18415641784668,24.231945037841797
30097.495768198707,1650.7476131586916,-30.370405197143555,24.372209548950195
30097.706953389068,1650.7223368991724,-30.49205780029297,24.505678176879883
30097.932363902182,1650.6942815032414,-30.673505783081055,24.671188354492188
30098.172193179336,1650.6663567583635,-30.795475006103516,24.816125869750977
30098.421296364126,1650.6448409200273,-31.005754470825195,24.97970199584961
30098.680624786262,1650.6097986252605,-31.184457778930664,25.146024703979492
30098.9490981544,1650.5792253791913,-31.380889892578125,25.33173179626465
30099.222780859993,1650.543343796078,-31.57929039001465,25.51825714111328
30099.51989832191,1650.5101220460235,-31.783449172973633,25.702987670898438
30099.822289601398,1650.4725618876143,-32.02067947387695,25.908180236816406
30100.124616404028,1650.4340317860804,-32.1860466003418,26.11126708984375
30100.441233009064,1650.3936924721672,-32.4779167175293,26.326045989990234
30100.772268382796,1650.3534837939403,-32.67507553100586,26.52569007873535
30101.117722523828,1650.3134057518653,-32.9459342956543,26.761075973510742
30101.463047706486,1650.2713878389075,-33.15483093261719,26.975154876708984
30101.82279165877,1650.229500556048,-33.47837448120117,27.228857040405273
30102.182535612454,1650.1876132634095,-33.7260856628418,27.484567642211914
30102.55656937413,1650.1439167411625,-34.0043830871582,27.758438110351562
30103.32420053143,1650.05037602704,-34.2998046875,27.977027893066406
30103.72694287492,1650.005000887122,-34.59392166137695,28.272253036499023
30104.12981418563,1649.9615655812993,-34.84882354736328,28.51306915283203
30104.53770139344,1649.9099121374636,-35.17842483520508,28.784433364868164
30104.959813934714,1649.8554795222915,-35.43476104736328,29.031661987304688
30105.382184396927,1649.8049266083724,-35.77012252807617,29.32623863220215
30105.813635334336,1649.7578727935067,-36.102569580078125,29.619808197021484
30106.245150756986,1649.7117888807877,-36.37553024291992,29.888225555419922
30106.691020470076,1649.6648656596988,-36.72735595703125,30.20034408569336
30107.136954668873,1649.618912344016,-37.06833267211914,30.51871681213379
30107.587840290238,1649.5637709485925,-37.36428451538086,30.790760040283203
30108.053209161815,1649.5097300956584,-37.73517608642578,31.099281311035156
30108.513368706648,1649.4609975536912,-38.03742599487305,31.380807876586914
30108.987947019246,1649.4123956259898,-38.41591262817383,31.713165283203125
30109.46258982081,1649.3647635971754,-38.72651290893555,31.99460220336914
30109.94218404634,1649.3079434830322,-39.12205505371094,32.320892333984375
30110.42603628846,1649.2657503799162,-39.435970306396484,32.6217155456543
30110.919984813278,1649.2080909131653,-39.81791687011719,32.9643669128418
30111.408917447516,1649.1586495485715,-40.191978454589844,33.255550384521484
30111.912139898595,1649.1073989236354,-40.58328628540039,33.61198806762695
30112.424700745345,1649.0635271106473,-40.91580581665039,33.926246643066406
30112.94234197816,1649.0124070576019,-41.34986877441406,34.283775329589844
30113.459983217028,1648.9612869728915,-41.715965270996094,34.586090087890625
30113.991914270875,1648.908357627373,-42.156192779541016,34.95071029663086
30114.5188294388,1648.863646382615,-42.52730941772461,35.270774841308594
30115.060098904614,1648.81809580015,-42.97292709350586,35.66267395019531
30115.59628800113,1648.7797933916188,-43.37156295776367,36.01572036743164
30116.142637859994,1648.726994531378,-43.74286651611328,36.32445526123047
30116.69318126092,1648.687852752544,-44.22846221923828,36.70513153076172
30117.25293410985,1648.6541499026678,-44.64582824707031,37.0598030090332
30117.817831822635,1648.6141687414236,-45.08570098876953,37.392913818359375
30118.377649168913,1648.5814357503875,-45.55694580078125,37.791988372802734
30118.947562798356,1648.5332363724335,-45.97243881225586,38.141700744628906
30119.52592799064,1648.513321113456,-46.48577880859375,38.53543472290039
30120.105180034843,1648.4725004892423,-46.94639205932617,38.91875076293945
30120.68862562623,1648.445336939916,-47.39277267456055,39.29235076904297
30121.28642552156,1648.4173340365849,-47.84743881225586,39.67685317993164
30121.879080570267,1648.395609378498,-48.30121994018555,40.013484954833984
30122.47688048702,1648.3676063936762,-48.80860900878906,40.41646957397461
30123.07474489553,1648.3405732979625,-49.2435302734375,40.756927490234375
30123.686834646818,1648.3107609866745,-49.77305221557617,41.13813781738281
30124.29384403253,1648.288196847923,-50.2103385925293,41.50690841674805
30124.920352581852,1648.258515060097,-50.740081787109375,41.92850875854492
30125.541780765598,1648.2360814471356,-51.208072662353516,42.286373138427734
30126.163144483195,1648.2126778551935,-51.7242546081543,42.679420471191406
30126.789653065578,1648.1829959397762,-52.17481994628906,43.033843994140625
30127.42035520632,1648.1669710866734,-52.7226676940918,43.441444396972656
30128.056137734522,1648.1436979706957,-53.18732452392578,43.79838180541992
30128.696936169603,1648.1122066622227,-53.7017822265625,44.21237564086914
30129.341992641297,1648.0953423512726,-54.182533264160156,44.618927001953125
30129.987113608477,1648.0794479224458,-54.73046112060547,45.00360107421875
30130.641379547735,1648.0680224813148,-55.266998291015625,45.38888931274414
30131.300790357833,1648.0503186990134,-55.74807357788086,45.76594924926758
30131.965217077137,1648.0243967135063,-56.306243896484375,46.15584182739258
30132.624627915175,1648.0066928306221,-56.86399459838867,46.54518127441406
30133.284038766717,1647.9889889011718,-57.38801193237305,46.970794677734375
30133.957739447673,1647.9694756610877,-57.959693908691406,47.400489807128906
30134.636520520282,1647.942714142762,-58.45908737182617,47.78739547729492
30135.314479256012,1647.9378278471156,-58.98982620239258,48.20832824707031
30135.993389319592,1647.9130060818604,-59.52349090576172,48.630470275878906
30136.676557420717,1647.9028113164566,-60.11152648925781,49.02190399169922
30137.364612475933,1647.8824584792926,-60.65679931640625,49.42403030395508
30138.06200594917,1647.8694844061135,-61.1488037109375,49.85908126831055
30138.7644798122,1647.849262051899,-61.74451446533203,50.26716613769531
30139.466953690593,1647.8290396413393,-62.312957763671875,50.684146881103516
30140.16434720993,1647.8160654065757,-62.87821578979492,51.097129821777344
30140.881175425333,1647.7950035335123,-63.43150329589844,51.52382278442383
30141.583649349363,1647.7747809576429,-63.93783950805664,51.928443908691406
