gnss_x,gnss_y,ndt_x,ndt_y
10088.788282022299,-21920.276381034295,56.31657791137695,5.193882465362549
10088.788282022299,-21920.276381034295,56.31915283203125,5.201117038726807
10088.788282022299,-21920.276381034295,56.31657409667969,5.193883419036865
10088.788282022299,-21920.276381034295,56.31915283203125,5.201117038726807
10088.788282022299,-21920.276381034295,56.31657791137695,5.193882942199707
10088.788282022299,-21920.276381034295,56.319183349609375,5.201112747192383
10088.788282022299,-21920.276381034295,56.31657028198242,5.193885803222656
10088.788282022299,-21920.276381034295,56.31915283203125,5.201117515563965
10088.788282022299,-21920.276381034295,56.31657409667969,5.193883895874023
10088.788282022299,-21920.276381034295,56.31858825683594,5.199132442474365
10088.788282022299,-21920.276381034295,56.31642150878906,5.1932268142700195
10088.788282022299,-21920.276381034295,56.31890869140625,5.201348781585693
10088.788282022299,-21920.276381034295,56.316558837890625,5.193926811218262
10088.788282022299,-21920.276381034295,56.31911087036133,5.201117515563965
10088.788282022299,-21920.276381034295,56.31657791137695,5.19388484954834
10088.788282022299,-21920.276381034295,56.319183349609375,5.201113700866699
10088.788282022299,-21920.276381034295,56.31656265258789,5.1939287185668945
10088.788282022299,-21920.276381034295,56.31917953491211,5.201115131378174
10088.788282022299,-21920.276381034295,56.31656265258789,5.1939287185668945
10088.788282022299,-21920.276381034295,56.319183349609375,5.201113700866699
10088.788282022299,-21920.276381034295,56.31657028198242,5.193885803222656
10088.788282022299,-21920.276381034295,56.31915283203125,5.201116561889648
10088.788282022299,-21920.276381034295,56.31657791137695,5.193882942199707
10088.788282022299,-21920.276381034295,56.319183349609375,5.201113224029541
10088.788282022299,-21920.276381034295,56.316566467285156,5.193885326385498
10088.788282022299,-21920.276381034295,56.31975555419922,5.200202465057373
10088.788282022299,-21920.276381034295,56.316226959228516,5.1939473152160645
10088.788282022299,-21920.274538313988,56.31914520263672,5.201064586639404
10088.788282022299,-21920.256111110924,56.31656265258789,5.193929195404053
10088.788282022299,-21920.213728543873,56.31475067138672,5.187516212463379
10088.788282022297,-21920.060782758424,56.314453125,5.195073127746582
10088.788282022297,-21919.97233218371,56.31223678588867,5.277112007141113
10088.788282022295,-21919.878353448075,56.29843521118164,5.392637252807617
10088.788282022295,-21919.758576628148,56.28456115722656,5.526922225952148
10088.788282022293,-21919.613001723927,56.28556823730469,5.650211334228516
10088.78828202229,-21919.246300382918,56.2774658203125,5.79091739654541
10088.788282022288,-21919.030702107048,56.27616500854492,6.0240397453308105
10088.788282022286,-21918.86301455915,56.284244537353516,6.261173248291016
10088.788282022284,-21918.673214367573,56.30778503417969,6.525269508361816
10088.78828202228,-21918.262287739206,56.29408645629883,6.798150062561035
10088.788282022279,-21918.01720593843,56.3011474609375,7.023700714111328
10088.79013716159,-21917.757382375203,56.322044372558594,7.327905654907227
10088.790137161584,-21917.23773524875,56.29635238647461,7.62812614440918
10088.79013716158,-21916.979754405827,56.302146911621094,7.958793640136719
10088.790137161577,-21916.721773562906,56.32668685913086,8.330965995788574
10088.793847440202,-21916.463792719984,56.311546325683594,8.66464614868164
10088.795702579513,-21916.200283716145,56.30350875854492,8.976522445678711
10088.804978276075,-21915.54611800731,56.29203414916992,9.28735637664795
10088.8086885547,-21915.258653639485,56.28789138793945,9.631002426147461
10088.812398833323,-21914.888266857863,56.28963851928711,10.005621910095215
10088.816109111945,-21914.600802490037,56.28155517578125,10.460695266723633
10088.825384808506,-21913.94479406089,56.302101135253906,10.915426254272461
10088.829095087129,-21913.592834482337,56.3038330078125,11.387028694152832
10088.832805365751,-21913.227975861635,56.303062438964844,11.781173706054688
10088.838370783687,-21912.861274520626,56.305702209472656,12.177072525024414
10088.842081062308,-21912.49641589992,56.30406188964844,12.62555980682373
10088.85321189818,-21911.768541378824,56.31443786621094,13.141698837280273
10088.856922176801,-21911.403682758122,56.34031677246094,13.60643482208252
10088.862487594737,-21911.029610535887,56.34451675415039,14.094593048095703
10088.86805301267,-21910.57077317955,56.31537628173828,14.50576400756836
10088.877328709223,-21909.7452344822,56.32954406738281,14.979655265808105
10088.882894127157,-21909.38406130211,56.33036422729492,15.528180122375488
10088.888459545089,-21908.973134673743,56.357059478759766,16.079788208007812
10088.899590380954,-21908.099685248424,56.350440979003906,16.570371627807617
10088.905155798886,-21907.68691589975,56.3712158203125,17.139684677124023
10088.910721216816,-21907.248348466786,56.3564453125,17.65761375427246
10088.916286634749,-21906.844792719647,56.389713287353516,18.14776039123535
10088.929272609921,-21905.862622796238,56.382774353027344,18.63238525390625
10088.934838027852,-21905.401942719593,56.37138748168945,19.27569580078125
10088.94040344578,-21904.941262642948,56.40079879760742,19.817781448364258
10088.947824003024,-21904.452941761705,56.39535140991211,20.401287078857422
10088.96080997819,-21903.411804788488,56.415435791015625,21.008743286132812
10088.96637539612,-21902.956652872763,56.411895751953125,21.66109848022461
10088.97565109267,-21902.37066781527,56.43545150756836,22.25676918029785
10088.981216510598,-21901.917358619852,56.441162109375,23.001802444458008
10088.996057625072,-21900.77671475008,56.4478874206543,23.72447395324707
10089.003478182309,-21900.203628734733,56.4613037109375,24.357778549194336
10089.01275387886,-21899.632385439694,56.478302001953125,24.957805633544922
10089.020174436095,-21899.05929942435,56.476139068603516,25.701906204223633
10089.035015550566,-21897.918655554575,56.51313018798828,26.585079193115234
10089.044291247114,-21897.349254979843,56.48792266845703,27.319671630859375
10089.051711804346,-21896.781697125414,56.489627838134766,28.150617599487305
10089.05913236158,-21896.21413927099,56.48210144042969,28.80467987060547
10089.060987500847,-21895.08270900275,56.50421905517578,29.519027709960938
10089.05913236151,-21894.518836588937,56.4857292175293,30.12300682067871
10089.057277222171,-21893.95680689543,56.48222351074219,30.769268035888672
10089.04985666489,-21893.39661992223,56.49309158325195,31.549022674560547
10088.997912764042,-21892.259661493074,56.5000114440918,32.13901901245117
10088.964520256364,-21891.769497891524,56.42790603637695,32.89115524291992
10088.929272609375,-21891.3419867804,56.42865753173828,33.60148239135742
10088.890314683757,-21890.85182317885,56.311683654785156,34.196319580078125
10088.843936200878,-21890.302692527493,56.30229949951172,34.76474380493164
10088.762310071008,-21889.331578925932,56.30643081665039,35.29443359375
10088.714076448816,-21888.84878620561,56.26224136352539,35.92110061645508
